time	V(vout)
8.818210626029856e-03	-8.060146e+00
8.837741876029856e-03	-7.567943e+00
8.847507501029856e-03	-7.278652e+00
8.857273126029856e-03	-6.961986e+00
8.867038751029855e-03	-6.619134e+00
8.876804376029855e-03	-6.251388e+00
8.886570001029855e-03	-5.860128e+00
8.896335626029855e-03	-5.446826e+00
8.906101251029854e-03	-5.013035e+00
8.915866876029854e-03	-4.560383e+00
8.925632501029854e-03	-4.090572e+00
8.935398126029854e-03	-3.605367e+00
8.945163751029854e-03	-3.106589e+00
8.954929376029853e-03	-2.596113e+00
8.964695001029853e-03	-2.075857e+00
8.974460626029853e-03	-1.547777e+00
8.984226251029853e-03	-1.013857e+00
8.993991876029853e-03	-4.761062e-01
9.003757501029852e-03	6.345326e-02
9.013523126029852e-03	6.027907e-01
9.023288751029852e-03	1.139876e+00
9.033054376029852e-03	1.672686e+00
9.042820001029852e-03	2.199215e+00
9.052585626029851e-03	2.717479e+00
9.062351251029851e-03	3.225524e+00
9.072116876029851e-03	3.721436e+00
9.081882501029851e-03	4.203345e+00
9.091648126029851e-03	4.669435e+00
9.101413751029850e-03	5.117950e+00
9.111179376029850e-03	5.547200e+00
9.130710626029850e-03	6.342017e+00
9.150241876029849e-03	7.041420e+00
9.169773126029849e-03	7.634751e+00
9.189304376029848e-03	8.113100e+00
9.208835626029848e-03	8.469300e+00
9.228366876029848e-03	8.698028e+00
9.247898126029847e-03	8.795882e+00
9.267429376029847e-03	8.761436e+00
9.286960626029846e-03	8.595250e+00
9.306491876029846e-03	8.299870e+00
9.326023126029846e-03	7.879776e+00
9.345554376029845e-03	7.341319e+00
9.365085626029845e-03	6.692626e+00
9.384616876029844e-03	5.943477e+00
9.394382501029844e-03	5.534671e+00
9.404148126029844e-03	5.104726e+00
9.413913751029844e-03	4.655589e+00
9.423679376029843e-03	4.188935e+00
9.433445001029843e-03	3.706522e+00
9.443210626029843e-03	3.210162e+00
9.452976251029843e-03	2.701721e+00
9.462741876029843e-03	2.183110e+00
9.472507501029842e-03	1.656278e+00
9.482273126029842e-03	1.123206e+00
9.492038751029842e-03	5.858993e-01
9.501804376029842e-03	4.637746e-02
9.511570001029842e-03	-4.933290e-01
9.521335626029841e-03	-1.031189e+00
9.531101251029841e-03	-1.565177e+00
9.540866876029841e-03	-2.093282e+00
9.550632501029841e-03	-2.613514e+00
9.560398126029841e-03	-3.123914e+00
9.570163751029840e-03	-3.622556e+00
9.579929376029840e-03	-4.107562e+00
9.589695001029840e-03	-4.577101e+00
9.599460626029840e-03	-5.029403e+00
9.609226251029840e-03	-5.462763e+00
9.618991876029839e-03	-5.875546e+00
9.628757501029839e-03	-6.266195e+00
9.638523126029839e-03	-6.633238e+00
9.648288751029839e-03	-6.975291e+00
9.658054376029838e-03	-7.291066e+00
9.677585626029838e-03	-7.839127e+00
9.697116876029838e-03	-8.269178e+00
9.716648126029837e-03	-8.574778e+00
9.736179376029837e-03	-8.751320e+00
9.755710626029836e-03	-8.796181e+00
9.775241876029836e-03	-8.708726e+00
9.794773126029836e-03	-8.490314e+00
9.814304376029835e-03	-8.144255e+00
9.833835626029835e-03	-7.675746e+00
9.843601251029835e-03	-7.397717e+00
9.853366876029834e-03	-7.091863e+00
9.863132501029834e-03	-6.759336e+00
9.872898126029834e-03	-6.401387e+00
9.882663751029834e-03	-6.019361e+00
9.892429376029833e-03	-5.614695e+00
9.902195001029833e-03	-5.188908e+00
9.911960626029833e-03	-4.743600e+00
9.921726251029833e-03	-4.280445e+00
9.931491876029833e-03	-3.801181e+00
9.941257501029832e-03	-3.307610e+00
9.951023126029832e-03	-2.801585e+00
9.960788751029832e-03	-2.285009e+00
9.970554376029832e-03	-1.759821e+00
9.980320001029832e-03	-1.227998e+00
9.990085626029831e-03	-6.915371e-01
1.000000000000000e-02	-1.442342e-01
