time	V(vout)
9.112374999222090e-05	3.525795e-01
9.307687499222091e-05	2.815635e-01
9.502999999222091e-05	2.054120e-01
9.600656249222091e-05	1.656908e-01
9.698312499222091e-05	1.250387e-01
9.795968749222091e-05	8.359069e-02
9.893624999222091e-05	4.148996e-02
9.991281249222091e-05	-1.112456e-03
1.018659374922209e-04	-8.718064e-02
1.047956249922209e-04	-2.158613e-01
1.067487499922209e-04	-2.992372e-01
1.087018749922209e-04	-3.789083e-01
1.106549999922209e-04	-4.533379e-01
1.126081249922209e-04	-5.210233e-01
1.145612499922209e-04	-5.805435e-01
1.165143749922209e-04	-6.306080e-01
1.184674999922209e-04	-6.701034e-01
1.204206249922209e-04	-6.981356e-01
1.223737499922209e-04	-7.140654e-01
1.243268749922209e-04	-7.175333e-01
1.262799999922209e-04	-7.084739e-01
1.282331249922209e-04	-6.871175e-01
1.301862499922209e-04	-6.539793e-01
1.321393749922209e-04	-6.098376e-01
1.340924999922209e-04	-5.557014e-01
1.360456249922209e-04	-4.927708e-01
1.379987499922209e-04	-4.223924e-01
1.399518749922209e-04	-3.460124e-01
1.419049999922209e-04	-2.651298e-01
1.448346874922209e-04	-1.386561e-01
1.477643749922209e-04	-1.036943e-02
1.487409374922209e-04	3.199477e-02
1.497174999922209e-04	7.389414e-02
1.506940624922209e-04	1.151797e-01
1.516706249922209e-04	1.557102e-01
1.526471874922209e-04	1.953518e-01
1.546003124922209e-04	2.714739e-01
1.565534374922209e-04	3.426352e-01
1.585065624922209e-04	4.080501e-01
1.604596874922210e-04	4.670520e-01
1.624128124922210e-04	5.190855e-01
1.643659374922210e-04	5.636964e-01
1.663190624922210e-04	6.005217e-01
1.682721874922210e-04	6.292789e-01
1.702253124922210e-04	6.497574e-01
1.721784374922210e-04	6.618109e-01
1.741315624922210e-04	6.653518e-01
1.760846874922210e-04	6.603478e-01
1.780378124922210e-04	6.468216e-01
1.799909374922210e-04	6.248524e-01
1.819440624922210e-04	5.945803e-01
1.838971874922210e-04	5.562131e-01
1.858503124922210e-04	5.100350e-01
1.878034374922210e-04	4.564163e-01
1.897565624922210e-04	3.958250e-01
1.917096874922210e-04	3.288377e-01
1.936628124922210e-04	2.561497e-01
1.946393749922210e-04	2.179198e-01
1.956159374922210e-04	1.785834e-01
1.965924999922210e-04	1.382638e-01
1.975690624922210e-04	9.709307e-02
1.985456249922210e-04	5.521110e-02
1.995221874922210e-04	1.276599e-02
2.004987499922210e-04	-3.008644e-02
2.011962946350781e-04	-6.101816e-02
2.018938392779353e-04	-9.185073e-02
2.025913839207924e-04	-1.225842e-01
2.032889285636496e-04	-1.532184e-01
2.039864732065067e-04	-1.837536e-01
2.046840178493638e-04	-2.141895e-01
2.053815624922210e-04	-2.445264e-01
2.073346874922210e-04	-3.269936e-01
2.092878124922210e-04	-4.052890e-01
2.112409374922210e-04	-4.778800e-01
2.131940624922210e-04	-5.432823e-01
2.151471874922210e-04	-6.001081e-01
2.171003124922210e-04	-6.471146e-01
2.190534374922210e-04	-6.832493e-01
2.210065624922210e-04	-7.076911e-01
2.229596874922210e-04	-7.198824e-01
2.249128124922210e-04	-7.195513e-01
2.268659374922210e-04	-7.067217e-01
2.288190624922210e-04	-6.817118e-01
2.307721874922210e-04	-6.451194e-01
2.327253124922210e-04	-5.977966e-01
2.346784374922210e-04	-5.408154e-01
2.366315624922210e-04	-4.754257e-01
2.385846874922210e-04	-4.030102e-01
2.405378124922210e-04	-3.250370e-01
2.424909374922210e-04	-2.430135e-01
2.454206249922210e-04	-1.156648e-01
2.473737499922210e-04	-3.000067e-02
2.483503124922210e-04	1.254687e-02
2.493268749922210e-04	5.469050e-02
2.503034374922210e-04	9.627825e-02
2.512799999922210e-04	1.371656e-01
2.522565624922210e-04	1.772157e-01
2.542096874922210e-04	2.542964e-01
2.561628124922210e-04	3.265837e-01
2.581159374922210e-04	3.932669e-01
2.600690624922210e-04	4.536560e-01
2.620221874922210e-04	5.071738e-01
2.639753124922210e-04	5.533465e-01
2.659284374922210e-04	5.917935e-01
2.678815624922210e-04	6.222170e-01
2.698346874922210e-04	6.443928e-01
2.717878124922210e-04	6.581622e-01
2.737409374922210e-04	6.634263e-01
2.756940624922210e-04	6.601420e-01
2.776471874922210e-04	6.483212e-01
2.796003124922210e-04	6.280314e-01
2.815534374922210e-04	5.994006e-01
2.835065624922210e-04	5.626226e-01
2.854596874922210e-04	5.179658e-01
2.874128124922210e-04	4.657828e-01
2.893659374922210e-04	4.065216e-01
2.913190624922210e-04	3.407367e-01
2.932721874922210e-04	2.690992e-01
2.952253124922210e-04	1.924064e-01
2.962018749922210e-04	1.524492e-01
2.971784374922210e-04	1.115867e-01
2.981549999922210e-04	6.995574e-02
2.991315624922210e-04	2.770141e-02
3.001081249922210e-04	-1.502348e-02
3.040143749922211e-04	-1.873202e-01
3.059674999922211e-04	-2.718212e-01
3.079206249922211e-04	-3.532249e-01
3.098737499922211e-04	-4.299910e-01
3.118268749922211e-04	-5.005959e-01
3.137799999922211e-04	-5.635783e-01
3.157331249922211e-04	-6.175885e-01
3.176862499922211e-04	-6.614354e-01
3.196393749922211e-04	-6.941321e-01
3.215924999922211e-04	-7.149332e-01
3.235456249922211e-04	-7.233649e-01
3.254987499922211e-04	-7.192438e-01
3.274518749922211e-04	-7.026832e-01
3.294049999922211e-04	-6.740877e-01
3.313581249922211e-04	-6.341349e-01
3.333112499922211e-04	-5.837477e-01
3.352643749922211e-04	-5.240567e-01
3.372174999922211e-04	-4.563574e-01
3.391706249922211e-04	-3.820639e-01
3.411237499922211e-04	-3.026614e-01
3.430768749922211e-04	-2.196615e-01
3.469831249922211e-04	-4.880620e-02
3.479596874922211e-04	-6.114356e-03
3.489362499922211e-04	3.623593e-02
3.499128124922211e-04	7.808977e-02
3.508893749922211e-04	1.192995e-01
3.518659374922211e-04	1.597253e-01
3.528424999922211e-04	1.992348e-01
3.547956249922211e-04	2.750161e-01
3.567487499922211e-04	3.457448e-01
3.587018749922211e-04	4.106466e-01
3.606549999922211e-04	4.690661e-01
3.626081249922211e-04	5.204580e-01
3.645612499922211e-04	5.643777e-01
3.665143749922211e-04	6.004702e-01
3.684674999922211e-04	6.284608e-01
3.704206249922211e-04	6.481457e-01
3.723737499922211e-04	6.593847e-01
3.743268749922211e-04	6.620959e-01
3.762799999922211e-04	6.562529e-01
3.782331249922211e-04	6.418840e-01
3.801862499922211e-04	6.190748e-01
3.821393749922211e-04	5.879720e-01
3.840924999922211e-04	5.487913e-01
3.860456249922211e-04	5.018255e-01
3.879987499922211e-04	4.474546e-01
3.899518749922211e-04	3.861579e-01
3.919049999922211e-04	3.185241e-01
3.938581249922211e-04	2.452617e-01
3.948346874922211e-04	2.067761e-01
3.958112499922211e-04	1.672072e-01
3.967878124922211e-04	1.266805e-01
3.977643749922211e-04	8.532949e-02
3.987409374922211e-04	4.329602e-02
3.997174999922211e-04	7.298955e-04
4.016706249922211e-04	-8.536323e-02
4.046003124922211e-04	-2.143390e-01
4.065534374922211e-04	-2.980902e-01
4.085065624922211e-04	-3.782808e-01
4.104596874922211e-04	-4.533705e-01
4.124128124922211e-04	-5.218488e-01
4.143659374922211e-04	-5.822824e-01
4.163190624922212e-04	-6.333639e-01
4.182721874922212e-04	-6.739587e-01
4.202253124922212e-04	-7.031485e-01
4.221784374922212e-04	-7.202668e-01
4.241315624922212e-04	-7.249253e-01
4.260846874922212e-04	-7.170299e-01
4.280378124922212e-04	-6.967824e-01
4.299909374922212e-04	-6.646721e-01
4.319440624922212e-04	-6.214541e-01
4.338971874922212e-04	-5.681182e-01
4.358503124922212e-04	-5.058495e-01
4.378034374922212e-04	-4.359849e-01
4.397565624922212e-04	-3.599650e-01
4.417096874922212e-04	-2.792881e-01
4.446393749922212e-04	-1.528416e-01
4.475690624922212e-04	-2.426803e-02
4.485456249922212e-04	1.825532e-02
4.495221874922212e-04	6.034302e-02
4.504987499922212e-04	1.018445e-01
4.514753124922212e-04	1.426165e-01
4.524518749922212e-04	1.825239e-01
4.544049999922212e-04	2.592426e-01
4.563581249922212e-04	3.310763e-01
4.583112499922212e-04	3.972261e-01
4.602643749922212e-04	4.570132e-01
4.622174999922212e-04	5.098710e-01
4.641706249922212e-04	5.553355e-01
4.661237499922212e-04	5.930346e-01
4.680768749922212e-04	6.226783e-01
4.700299999922212e-04	6.440493e-01
4.719831249922212e-04	6.569950e-01
4.739362499922212e-04	6.614224e-01
4.758893749922212e-04	6.572942e-01
4.778424999922212e-04	6.446276e-01
4.797956249922212e-04	6.234966e-01
4.817487499922212e-04	5.940353e-01
4.837018749922212e-04	5.564451e-01
4.856549999922212e-04	5.110025e-01
4.876081249922212e-04	4.580696e-01
4.895612499922212e-04	3.981051e-01
4.915143749922212e-04	3.316750e-01
4.934674999922212e-04	2.594635e-01
4.944440624922212e-04	2.214379e-01
4.954206249922212e-04	1.822813e-01
4.963971874922212e-04	1.421154e-01
4.973737499922212e-04	1.010707e-01
4.983503124922212e-04	5.928573e-02
4.993268749922212e-04	1.690724e-02
5.003034374922212e-04	-2.591032e-02
5.042096874922212e-04	-1.982335e-01
5.061628124922212e-04	-2.825247e-01
5.081159374922212e-04	-3.635619e-01
5.100690624922212e-04	-4.398037e-01
5.120221874922212e-04	-5.097296e-01
5.139753124922212e-04	-5.718869e-01
5.159284374922212e-04	-6.249387e-01
5.178815624922212e-04	-6.677121e-01
5.198346874922212e-04	-6.992423e-01
5.217878124922212e-04	-7.188098e-01
5.237409374922212e-04	-7.259694e-01
5.256940624922212e-04	-7.205673e-01
5.276471874922212e-04	-7.027467e-01
5.296003124922212e-04	-6.729410e-01
5.315534374922212e-04	-6.318545e-01
5.335065624922212e-04	-5.804332e-01
5.354596874922212e-04	-5.198272e-01
5.374128124922212e-04	-4.513468e-01
5.393659374922212e-04	-3.764160e-01
5.413190624922212e-04	-2.965255e-01
5.432721874922212e-04	-2.131882e-01
5.471784374922212e-04	-4.209516e-02
5.481549999922212e-04	5.701946e-04
5.491315624922212e-04	4.286196e-02
5.501081249922212e-04	8.462662e-02
5.510846874922212e-04	1.257180e-01
5.520612499922212e-04	1.659976e-01
5.530378124922212e-04	2.053348e-01
5.549909374922212e-04	2.806989e-01
5.569440624922212e-04	3.509241e-01
5.588971874922212e-04	4.152479e-01
5.608503124922212e-04	4.730262e-01
5.628034374922212e-04	5.237242e-01
5.647565624922212e-04	5.669063e-01
5.667096874922212e-04	6.022263e-01
5.686628124922212e-04	6.294168e-01
5.706159374922212e-04	6.482806e-01
5.725690624922212e-04	6.586836e-01
5.745221874922212e-04	6.605498e-01
5.764753124922212e-04	6.538581e-01
5.784284374922212e-04	6.386427e-01
5.803815624922212e-04	6.149950e-01
5.823346874922212e-04	5.830687e-01
5.842878124922212e-04	5.430868e-01
5.862409374922212e-04	4.953505e-01
5.881940624922213e-04	4.402498e-01
5.901471874922213e-04	3.782744e-01
5.921003124922213e-04	3.100250e-01
5.940534374922213e-04	2.362232e-01
5.950299999922213e-04	1.975005e-01
5.960065624922213e-04	1.577187e-01
5.969831249922213e-04	1.170049e-01
5.979596874922213e-04	7.549442e-02
5.989362499922213e-04	3.333068e-02
5.999128124922213e-04	-9.334842e-03
6.038190624922213e-04	-1.817311e-01
6.057721874922213e-04	-2.664976e-01
6.077253124922213e-04	-3.483162e-01
6.096784374922213e-04	-4.256464e-01
6.116315624922213e-04	-4.969598e-01
6.135846874922213e-04	-5.607859e-01
6.155378124922213e-04	-6.157608e-01
6.174909374922213e-04	-6.606749e-01
6.194440624922213e-04	-6.945184e-01
6.213971874922213e-04	-7.165201e-01
6.233503124922213e-04	-7.261782e-01
6.253034374922213e-04	-7.232797e-01
6.272565624922213e-04	-7.079089e-01
6.292096874922213e-04	-6.804422e-01
6.311628124922213e-04	-6.415319e-01
6.331159374922213e-04	-5.920789e-01
6.350690624922213e-04	-5.331958e-01
6.370221874922213e-04	-4.661647e-01
6.389753124922213e-04	-3.923910e-01
6.409284374922213e-04	-3.133561e-01
6.428815624922213e-04	-2.305718e-01
6.458112499922213e-04	-1.026365e-01
6.477643749922213e-04	-1.693382e-02
6.487409374922213e-04	2.553368e-02
6.497174999922213e-04	6.753448e-02
6.506940624922213e-04	1.089194e-01
6.516706249922213e-04	1.495469e-01
6.526471874922213e-04	1.892830e-01
6.546003124922213e-04	2.655857e-01
6.565534374922213e-04	3.369158e-01
6.585065624922213e-04	4.024863e-01
6.604596874922213e-04	4.616302e-01
6.624128124922213e-04	5.137913e-01
6.643659374922213e-04	5.585152e-01
6.663190624922213e-04	5.954385e-01
6.682721874922213e-04	6.242788e-01
6.702253124922213e-04	6.448255e-01
6.721784374922213e-04	6.569324e-01
6.741315624922213e-04	6.605121e-01
6.760846874922213e-04	6.555329e-01
6.780378124922213e-04	6.420176e-01
6.799909374922213e-04	6.200460e-01
6.819440624922213e-04	5.897589e-01
6.838971874922213e-04	5.513647e-01
6.858503124922213e-04	5.051483e-01
6.878034374922213e-04	4.514811e-01
6.897565624922213e-04	3.908322e-01
6.917096874922213e-04	3.237791e-01
6.936628124922213e-04	2.510187e-01
6.946393749922213e-04	2.127506e-01
6.956159374922213e-04	1.733749e-01
6.965924999922213e-04	1.330152e-01
6.975690624922213e-04	9.180368e-02
6.985456249922213e-04	4.988052e-02
6.995221874922213e-04	7.394056e-03
7.004987499922213e-04	-3.549965e-02
7.011962946350784e-04	-6.646090e-02
7.018938392779357e-04	-9.732250e-02
7.025913839207927e-04	-1.280845e-01
7.032889285636500e-04	-1.587467e-01
7.039864732065071e-04	-1.893094e-01
7.046840178493643e-04	-2.197724e-01
7.053815624922214e-04	-2.501357e-01
7.073346874922214e-04	-3.326717e-01
7.092878124922214e-04	-4.110273e-01
7.112409374922214e-04	-4.836678e-01
7.131940624922214e-04	-5.491073e-01
7.151471874922214e-04	-6.059565e-01
7.171003124922214e-04	-6.529711e-01
7.190534374922214e-04	-6.890980e-01
7.210065624922214e-04	-7.135155e-01
7.229596874922214e-04	-7.256657e-01
7.249128124922214e-04	-7.252772e-01
7.268659374922214e-04	-7.123746e-01
7.288190624922214e-04	-6.872770e-01
7.307721874922214e-04	-6.505837e-01
7.327253124922214e-04	-6.031482e-01
7.346784374922214e-04	-5.460445e-01
7.366315624922214e-04	-4.805244e-01
7.385846874922214e-04	-4.079726e-01
7.405378124922214e-04	-3.298591e-01
7.424909374922214e-04	-2.476934e-01
7.454206249922214e-04	-1.201319e-01
7.473737499922214e-04	-3.432864e-02
7.483503124922214e-04	8.287071e-03
7.493268749922214e-04	5.049771e-02
7.503034374922214e-04	9.215116e-02
7.512799999922214e-04	1.331027e-01
7.522565624922214e-04	1.732155e-01
7.532331249922214e-04	2.123603e-01
7.551862499922214e-04	2.872696e-01
7.571393749922214e-04	3.569567e-01
7.590924999922214e-04	4.206712e-01
7.610456249922214e-04	4.777803e-01
7.629987499922214e-04	5.277595e-01
7.649518749922214e-04	5.701826e-01
7.669049999922214e-04	6.047117e-01
7.688581249922214e-04	6.310866e-01
7.708112499922214e-04	6.491171e-01
7.727643749922214e-04	6.586748e-01
7.747174999922214e-04	6.596893e-01
7.766706249922214e-04	6.521453e-01
7.786237499922214e-04	6.360824e-01
7.805768749922214e-04	6.115981e-01
7.825299999922214e-04	5.788528e-01
7.844831249922214e-04	5.380769e-01
7.864362499922214e-04	4.895801e-01
7.883893749922214e-04	4.337619e-01
7.903424999922214e-04	3.711230e-01
7.922956249922214e-04	3.022757e-01
7.942487499922214e-04	2.279544e-01
7.952253124922214e-04	1.890055e-01
7.962018749922214e-04	1.490221e-01
7.971784374922214e-04	1.081330e-01
7.981549999922214e-04	6.647522e-02
7.991315624922214e-04	2.419382e-02
8.001081249922214e-04	-1.855815e-02
8.040143749922214e-04	-1.909600e-01
8.059674999922214e-04	-2.755092e-01
8.079206249922214e-04	-3.569564e-01
8.098737499922214e-04	-4.337600e-01
8.118268749922214e-04	-5.043949e-01
8.137799999922215e-04	-5.673991e-01
8.157331249922215e-04	-6.214216e-01
8.176862499922215e-04	-6.652708e-01
8.196393749922215e-04	-6.979591e-01
8.215924999922215e-04	-7.187409e-01
8.235456249922215e-04	-7.271425e-01
8.254987499922215e-04	-7.229806e-01
8.274518749922215e-04	-7.063692e-01
8.294049999922215e-04	-6.777135e-01
8.313581249922215e-04	-6.376922e-01
8.333112499922215e-04	-5.872290e-01
8.352643749922215e-04	-5.274560e-01
8.372174999922215e-04	-4.596700e-01
8.391706249922215e-04	-3.852862e-01
8.411237499922215e-04	-3.057912e-01
8.430768749922215e-04	-2.226980e-01
8.469831249922215e-04	-5.165809e-02
8.479596874922215e-04	-8.921291e-03
8.489362499922215e-04	3.347323e-02
8.499128124922215e-04	7.537048e-02
8.508893749922215e-04	1.166227e-01
8.518659374922215e-04	1.570900e-01
8.528424999922215e-04	1.966399e-01
8.547956249922215e-04	2.724983e-01
8.567487499922215e-04	3.432989e-01
8.587018749922215e-04	4.082671e-01
8.606549999922215e-04	4.667469e-01
8.626081249922215e-04	5.181931e-01
8.645612499922215e-04	5.621606e-01
8.665143749922215e-04	5.982946e-01
8.684674999922215e-04	6.263203e-01
8.704206249922215e-04	6.460338e-01
8.723737499922215e-04	6.572951e-01
8.743268749922215e-04	6.600224e-01
8.762799999922215e-04	6.541895e-01
8.782331249922215e-04	6.398247e-01
8.801862499922215e-04	6.170140e-01
8.821393749922215e-04	5.859043e-01
8.840924999922215e-04	5.467115e-01
8.860456249922215e-04	4.997287e-01
8.879987499922215e-04	4.453367e-01
8.899518749922215e-04	3.840148e-01
8.919049999922215e-04	3.163525e-01
8.938581249922215e-04	2.430588e-01
8.948346874922215e-04	2.045566e-01
8.958112499922215e-04	1.649709e-01
8.967878124922215e-04	1.244268e-01
8.977643749922215e-04	8.305828e-02
8.987409374922215e-04	4.100712e-02
8.997174999922215e-04	-1.576755e-03
9.016706249922215e-04	-8.770510e-02
9.046003124922215e-04	-2.167313e-01
9.065534374922215e-04	-3.005132e-01
9.085065624922215e-04	-3.807313e-01
9.104596874922215e-04	-4.558442e-01
9.124128124922215e-04	-5.243406e-01
9.143659374922215e-04	-5.847867e-01
9.163190624922215e-04	-6.358743e-01
9.182721874922215e-04	-6.764686e-01
9.202253124922215e-04	-7.056507e-01
9.221784374922215e-04	-7.227541e-01
9.241315624922215e-04	-7.273908e-01
9.260846874922216e-04	-7.194666e-01
9.280378124922216e-04	-6.991839e-01
9.299909374922216e-04	-6.670325e-01
9.319440624922216e-04	-6.237680e-01
9.338971874922216e-04	-5.703810e-01
9.358503124922216e-04	-5.080577e-01
9.378034374922216e-04	-4.381354e-01
9.397565624922216e-04	-3.620558e-01
9.417096874922216e-04	-2.813180e-01
9.446393749922216e-04	-1.547799e-01
9.475690624922216e-04	-2.611649e-02
9.485456249922216e-04	1.643605e-02
9.495221874922216e-04	5.855241e-02
9.504987499922216e-04	1.000819e-01
9.514753124922216e-04	1.408815e-01
9.524518749922216e-04	1.808156e-01
9.534284374922216e-04	2.197568e-01
9.553815624922216e-04	2.941902e-01
9.573346874922216e-04	3.633201e-01
9.592878124922216e-04	4.264085e-01
9.612409374922216e-04	4.828335e-01
9.631940624922216e-04	5.320809e-01
9.651471874922216e-04	5.737340e-01
9.671003124922216e-04	6.074629e-01
9.690534374922216e-04	6.330149e-01
9.710065624922216e-04	6.502060e-01
9.729596874922216e-04	6.589141e-01
9.749128124922216e-04	6.590742e-01
9.768659374922216e-04	6.506766e-01
9.788190624922214e-04	6.337665e-01
9.807721874922212e-04	6.084475e-01
9.827253124922209e-04	5.748865e-01
9.837018749922208e-04	5.550866e-01
9.856549999922206e-04	5.096335e-01
9.876081249922204e-04	4.566874e-01
9.895612499922202e-04	3.967068e-01
9.915143749922200e-04	3.302585e-01
9.934674999922198e-04	2.580268e-01
9.944440624922197e-04	2.199906e-01
9.954206249922196e-04	1.808229e-01
9.963971874922194e-04	1.406458e-01
9.973737499922193e-04	9.958966e-02
9.983503124922192e-04	5.779316e-02
9.993268749922191e-04	1.540304e-02
1.000000000000000e-03	-nan
